2019-08-16 15:57:44.000000,55.0,55.0,55.0
2019-08-16 15:57:44.031250,54.0,54.0,54.0
2019-08-16 15:57:44.062500,55.0,55.0,55.0
2019-08-16 15:57:44.093750,55.0,55.0,55.0
2019-08-16 15:57:44.125000,54.0,54.0,54.0
2019-08-16 15:57:44.156250,55.0,55.0,55.0
2019-08-16 15:57:44.187500,55.0,55.0,55.0
2019-08-16 15:57:44.218750,55.0,55.0,55.0
2019-08-16 15:57:44.250000,55.0,55.0,55.0
2019-08-16 15:57:44.281250,56.0,56.0,56.0
2019-08-16 15:57:44.312500,54.0,54.0,54.0
2019-08-16 15:57:44.343750,54.0,54.0,54.0
2019-08-16 15:57:44.375000,54.0,54.0,54.0
2019-08-16 15:57:44.406250,53.0,53.0,53.0
2019-08-16 15:57:44.437500,54.0,54.0,54.0
2019-08-16 15:57:44.468750,55.0,55.0,55.0
2019-08-16 15:57:44.500000,56.0,56.0,56.0
2019-08-16 15:57:44.531250,55.0,55.0,55.0
2019-08-16 15:57:44.562500,55.0,55.0,55.0
2019-08-16 15:57:44.593750,55.0,55.0,55.0
2019-08-16 15:57:44.625000,50.0,50.0,50.0
2019-08-16 15:57:44.656250,48.0,48.0,48.0
2019-08-16 15:57:44.687500,52.0,52.0,52.0
2019-08-16 15:57:44.718750,53.0,53.0,53.0
2019-08-16 15:57:44.750000,61.0,61.0,61.0
2019-08-16 15:57:44.781250,63.0,63.0,63.0
2019-08-16 15:57:44.812500,56.0,56.0,56.0
2019-08-16 15:57:44.843750,55.0,55.0,55.0
2019-08-16 15:57:44.875000,54.0,54.0,54.0
2019-08-16 15:57:44.906250,54.0,54.0,54.0
2019-08-16 15:57:44.937500,53.0,53.0,53.0
2019-08-16 15:57:44.968750,52.0,52.0,52.0
2019-08-16 15:57:45.000000,53.0,53.0,53.0
2019-08-16 15:57:45.031250,53.0,53.0,53.0
2019-08-16 15:57:45.062500,55.0,55.0,55.0
2019-08-16 15:57:45.093750,58.0,58.0,58.0
2019-08-16 15:57:45.125000,60.0,60.0,60.0
2019-08-16 15:57:45.156250,58.0,58.0,58.0
2019-08-16 15:57:45.187500,55.0,55.0,55.0
2019-08-16 15:57:45.218750,56.0,56.0,56.0
2019-08-16 15:57:45.250000,57.0,57.0,57.0
2019-08-16 15:57:45.281250,58.0,58.0,58.0
2019-08-16 15:57:45.312500,58.0,58.0,58.0
2019-08-16 15:57:45.343750,53.0,53.0,53.0
2019-08-16 15:57:45.375000,49.0,49.0,49.0
2019-08-16 15:57:45.406250,49.0,49.0,49.0
2019-08-16 15:57:45.437500,55.0,55.0,55.0
2019-08-16 15:57:45.468750,57.0,57.0,57.0
2019-08-16 15:57:45.500000,57.0,57.0,57.0
2019-08-16 15:57:45.531250,56.0,56.0,56.0
2019-08-16 15:57:45.562500,55.0,55.0,55.0
2019-08-16 15:57:45.593750,55.0,55.0,55.0
2019-08-16 15:57:45.625000,56.0,56.0,56.0
2019-08-16 15:57:45.656250,58.0,58.0,58.0
2019-08-16 15:57:45.687500,65.0,65.0,65.0
2019-08-16 15:57:45.718750,75.0,75.0,75.0
2019-08-16 15:57:45.750000,65.0,65.0,65.0
2019-08-16 15:57:45.781250,65.0,65.0,65.0
2019-08-16 15:57:45.812500,73.0,73.0,73.0
2019-08-16 15:57:45.843750,61.0,61.0,61.0
2019-08-16 15:57:45.875000,59.0,59.0,59.0
2019-08-16 15:57:45.906250,55.0,55.0,55.0
2019-08-16 15:57:45.937500,54.0,54.0,54.0
2019-08-16 15:57:45.968750,42.0,42.0,42.0
2019-08-16 15:57:46.000000,36.0,36.0,36.0
2019-08-16 15:57:46.031250,35.0,35.0,35.0
2019-08-16 15:57:46.062500,20.0,20.0,20.0
2019-08-16 15:57:46.093750,63.0,63.0,63.0
2019-08-16 15:57:46.125000,42.0,42.0,42.0
2019-08-16 15:57:46.156250,61.0,61.0,61.0
2019-08-16 15:57:46.187500,16.0,16.0,16.0
2019-08-16 15:57:46.218750,20.0,20.0,20.0
2019-08-16 15:57:46.250000,68.0,68.0,68.0
2019-08-16 15:57:46.281250,76.0,76.0,76.0
2019-08-16 15:57:46.312500,59.0,59.0,59.0
2019-08-16 15:57:46.343750,33.0,33.0,33.0
2019-08-16 15:57:46.375000,48.0,48.0,48.0
2019-08-16 15:57:46.406250,49.0,49.0,49.0
2019-08-16 15:57:46.437500,36.0,36.0,36.0
2019-08-16 15:57:46.468750,25.0,25.0,25.0
2019-08-16 15:57:46.500000,44.0,44.0,44.0
2019-08-16 15:57:46.531250,38.0,38.0,38.0
2019-08-16 15:57:46.562500,-16.0,-16.0,-16.0
2019-08-16 15:57:46.593750,-13.0,-13.0,-13.0
2019-08-16 15:57:46.625000,-9.0,-9.0,-9.0
2019-08-16 15:57:46.656250,-6.0,-6.0,-6.0
2019-08-16 15:57:46.687500,-6.0,-6.0,-6.0
2019-08-16 15:57:46.718750,-3.0,-3.0,-3.0
2019-08-16 15:57:46.750000,-7.0,-7.0,-7.0
2019-08-16 15:57:46.781250,-10.0,-10.0,-10.0
2019-08-16 15:57:46.812500,-10.0,-10.0,-10.0
2019-08-16 15:57:46.843750,-16.0,-16.0,-16.0
2019-08-16 15:57:46.875000,-20.0,-20.0,-20.0
2019-08-16 15:57:46.906250,-22.0,-22.0,-22.0
2019-08-16 15:57:46.937500,-14.0,-14.0,-14.0
2019-08-16 15:57:46.968750,-32.0,-32.0,-32.0
2019-08-16 15:57:47.000000,-31.0,-31.0,-31.0
2019-08-16 15:57:47.031250,-20.0,-20.0,-20.0
2019-08-16 15:57:47.062500,-17.0,-17.0,-17.0
2019-08-16 15:57:47.093750,-33.0,-33.0,-33.0
2019-08-16 15:57:47.125000,-39.0,-39.0,-39.0
2019-08-16 15:57:47.156250,-69.0,-69.0,-69.0
2019-08-16 15:57:47.187500,8.0,8.0,8.0
2019-08-16 15:57:47.218750,7.0,7.0,7.0
2019-08-16 15:57:47.250000,-9.0,-9.0,-9.0
2019-08-16 15:57:47.281250,-62.0,-62.0,-62.0
2019-08-16 15:57:47.312500,-6.0,-6.0,-6.0
2019-08-16 15:57:47.343750,-12.0,-12.0,-12.0
2019-08-16 15:57:47.375000,-29.0,-29.0,-29.0
2019-08-16 15:57:47.406250,-36.0,-36.0,-36.0
2019-08-16 15:57:47.437500,-37.0,-37.0,-37.0
2019-08-16 15:57:47.468750,-53.0,-53.0,-53.0
2019-08-16 15:57:47.500000,-43.0,-43.0,-43.0
2019-08-16 15:57:47.531250,-40.0,-40.0,-40.0
2019-08-16 15:57:47.562500,-29.0,-29.0,-29.0
