2019-08-02 20:03:35.000000,3.0,3.0,3.0
2019-08-02 20:03:35.031250,3.0,3.0,3.0
2019-08-02 20:03:35.062500,3.0,3.0,3.0
2019-08-02 20:03:35.093750,3.0,3.0,3.0
2019-08-02 20:03:35.125000,3.0,3.0,3.0
2019-08-02 20:03:35.156250,3.0,3.0,3.0
2019-08-02 20:03:35.187500,3.0,3.0,3.0
2019-08-02 20:03:35.218750,3.0,3.0,3.0
2019-08-02 20:03:35.250000,2.0,2.0,2.0
2019-08-02 20:03:35.281250,3.0,3.0,3.0
2019-08-02 20:03:35.312500,3.0,3.0,3.0
2019-08-02 20:03:35.343750,3.0,3.0,3.0
2019-08-02 20:03:35.375000,3.0,3.0,3.0
2019-08-02 20:03:35.406250,3.0,3.0,3.0
2019-08-02 20:03:35.437500,3.0,3.0,3.0
2019-08-02 20:03:35.468750,3.0,3.0,3.0
2019-08-02 20:03:35.500000,3.0,3.0,3.0
2019-08-02 20:03:35.531250,3.0,3.0,3.0
2019-08-02 20:03:35.562500,3.0,3.0,3.0
2019-08-02 20:03:35.593750,3.0,3.0,3.0
2019-08-02 20:03:35.625000,3.0,3.0,3.0
2019-08-02 20:03:35.656250,3.0,3.0,3.0
2019-08-02 20:03:35.687500,3.0,3.0,3.0
2019-08-02 20:03:35.718750,3.0,3.0,3.0
2019-08-02 20:03:35.750000,3.0,3.0,3.0
2019-08-02 20:03:35.781250,3.0,3.0,3.0
2019-08-02 20:03:35.812500,3.0,3.0,3.0
2019-08-02 20:03:35.843750,3.0,3.0,3.0
2019-08-02 20:03:35.875000,3.0,3.0,3.0
2019-08-02 20:03:35.906250,3.0,3.0,3.0
2019-08-02 20:03:35.937500,3.0,3.0,3.0
2019-08-02 20:03:35.968750,3.0,3.0,3.0
2019-08-02 20:03:36.000000,3.0,3.0,3.0
2019-08-02 20:03:36.031250,3.0,3.0,3.0
2019-08-02 20:03:36.062500,3.0,3.0,3.0
2019-08-02 20:03:36.093750,3.0,3.0,3.0
2019-08-02 20:03:36.125000,3.0,3.0,3.0
2019-08-02 20:03:36.156250,3.0,3.0,3.0
2019-08-02 20:03:36.187500,3.0,3.0,3.0
2019-08-02 20:03:36.218750,3.0,3.0,3.0
2019-08-02 20:03:36.250000,3.0,3.0,3.0
2019-08-02 20:03:36.281250,3.0,3.0,3.0
2019-08-02 20:03:36.312500,3.0,3.0,3.0
2019-08-02 20:03:36.343750,3.0,3.0,3.0
2019-08-02 20:03:36.375000,3.0,3.0,3.0
2019-08-02 20:03:36.406250,3.0,3.0,3.0
2019-08-02 20:03:36.437500,3.0,3.0,3.0
2019-08-02 20:03:36.468750,3.0,3.0,3.0
2019-08-02 20:03:36.500000,3.0,3.0,3.0
2019-08-02 20:03:36.531250,3.0,3.0,3.0
2019-08-02 20:03:36.562500,3.0,3.0,3.0
2019-08-02 20:03:36.593750,3.0,3.0,3.0
2019-08-02 20:03:36.625000,3.0,3.0,3.0
2019-08-02 20:03:36.656250,3.0,3.0,3.0
2019-08-02 20:03:36.687500,3.0,3.0,3.0
2019-08-02 20:03:36.718750,3.0,3.0,3.0
2019-08-02 20:03:36.750000,3.0,3.0,3.0
2019-08-02 20:03:36.781250,3.0,3.0,3.0
2019-08-02 20:03:36.812500,3.0,3.0,3.0
2019-08-02 20:03:36.843750,3.0,3.0,3.0
2019-08-02 20:03:36.875000,3.0,3.0,3.0
2019-08-02 20:03:36.906250,3.0,3.0,3.0
2019-08-02 20:03:36.937500,3.0,3.0,3.0
2019-08-02 20:03:36.968750,3.0,3.0,3.0
2019-08-02 20:03:37.000000,3.0,3.0,3.0
2019-08-02 20:03:37.031250,3.0,3.0,3.0
2019-08-02 20:03:37.062500,3.0,3.0,3.0
2019-08-02 20:03:37.093750,3.0,3.0,3.0
2019-08-02 20:03:37.125000,3.0,3.0,3.0
2019-08-02 20:03:37.156250,3.0,3.0,3.0
2019-08-02 20:03:37.187500,3.0,3.0,3.0
2019-08-02 20:03:37.218750,3.0,3.0,3.0
2019-08-02 20:03:37.250000,3.0,3.0,3.0
2019-08-02 20:03:37.281250,3.0,3.0,3.0
2019-08-02 20:03:37.312500,3.0,3.0,3.0
2019-08-02 20:03:37.343750,3.0,3.0,3.0
2019-08-02 20:03:37.375000,3.0,3.0,3.0
2019-08-02 20:03:37.406250,3.0,3.0,3.0
2019-08-02 20:03:37.437500,3.0,3.0,3.0
2019-08-02 20:03:37.468750,3.0,3.0,3.0
2019-08-02 20:03:37.500000,3.0,3.0,3.0
