2019-07-19 09:35:12.000000,0.0,0.0,0.0
2019-07-19 09:35:12.031250,0.0,0.0,0.0
2019-07-19 09:35:12.062500,0.0,0.0,0.0
2019-07-19 09:35:12.093750,0.0,0.0,0.0
2019-07-19 09:35:12.125000,0.0,0.0,0.0
2019-07-19 09:35:12.156250,0.0,0.0,0.0
2019-07-19 09:35:12.187500,0.0,0.0,0.0
2019-07-19 09:35:12.218750,0.0,0.0,0.0
2019-07-19 09:35:12.250000,0.0,0.0,0.0
2019-07-19 09:35:12.281250,0.0,0.0,0.0
2019-07-19 09:35:12.312500,0.0,0.0,0.0
2019-07-19 09:35:12.343750,0.0,0.0,0.0
2019-07-19 09:35:12.375000,0.0,0.0,0.0
2019-07-19 09:35:12.406250,0.0,0.0,0.0
2019-07-19 09:35:12.437500,0.0,0.0,0.0
2019-07-19 09:35:12.468750,0.0,0.0,0.0
2019-07-19 09:35:12.500000,0.0,0.0,0.0
2019-07-19 09:35:12.531250,0.0,0.0,0.0
2019-07-19 09:35:12.562500,0.0,0.0,0.0
2019-07-19 09:35:12.593750,0.0,0.0,0.0
2019-07-19 09:35:12.625000,0.0,0.0,0.0
2019-07-19 09:35:12.656250,0.0,0.0,0.0
2019-07-19 09:35:12.687500,0.0,0.0,0.0
2019-07-19 09:35:12.718750,0.0,0.0,0.0
2019-07-19 09:35:12.750000,0.0,0.0,0.0
2019-07-19 09:35:12.781250,0.0,0.0,0.0
2019-07-19 09:35:12.812500,0.0,0.0,0.0
2019-07-19 09:35:12.843750,0.0,0.0,0.0
2019-07-19 09:35:12.875000,0.0,0.0,0.0
2019-07-19 09:35:12.906250,0.0,0.0,0.0
2019-07-19 09:35:12.937500,0.0,0.0,0.0
2019-07-19 09:35:12.968750,0.0,0.0,0.0
2019-07-19 09:35:13.000000,0.0,0.0,0.0
2019-07-19 09:35:13.031250,0.0,0.0,0.0
2019-07-19 09:35:13.062500,0.0,0.0,0.0
2019-07-19 09:35:13.093750,0.0,0.0,0.0
2019-07-19 09:35:13.125000,0.0,0.0,0.0
2019-07-19 09:35:13.156250,0.0,0.0,0.0
2019-07-19 09:35:13.187500,-8.0,-8.0,-8.0
2019-07-19 09:35:13.218750,-8.0,-8.0,-8.0
2019-07-19 09:35:13.250000,24.0,24.0,24.0
2019-07-19 09:35:13.281250,-26.0,-26.0,-26.0
2019-07-19 09:35:13.312500,-10.0,-10.0,-10.0
2019-07-19 09:35:13.343750,-48.0,-48.0,-48.0
2019-07-19 09:35:13.375000,-25.0,-25.0,-25.0
2019-07-19 09:35:13.406250,-36.0,-36.0,-36.0
2019-07-19 09:35:13.437500,-50.0,-50.0,-50.0
2019-07-19 09:35:13.468750,-49.0,-49.0,-49.0
2019-07-19 09:35:13.500000,-43.0,-43.0,-43.0
2019-07-19 09:35:13.531250,-42.0,-42.0,-42.0
2019-07-19 09:35:13.562500,-28.0,-28.0,-28.0
2019-07-19 09:35:13.593750,-3.0,-3.0,-3.0
2019-07-19 09:35:13.625000,-5.0,-5.0,-5.0
2019-07-19 09:35:13.656250,-3.0,-3.0,-3.0
2019-07-19 09:35:13.687500,-8.0,-8.0,-8.0
2019-07-19 09:35:13.718750,-20.0,-20.0,-20.0
2019-07-19 09:35:13.750000,-22.0,-22.0,-22.0
2019-07-19 09:35:13.781250,-22.0,-22.0,-22.0
2019-07-19 09:35:13.812500,-28.0,-28.0,-28.0
2019-07-19 09:35:13.843750,-16.0,-16.0,-16.0
2019-07-19 09:35:13.875000,-10.0,-10.0,-10.0
2019-07-19 09:35:13.906250,-7.0,-7.0,-7.0
2019-07-19 09:35:13.937500,5.0,5.0,5.0
2019-07-19 09:35:13.968750,4.0,4.0,4.0
2019-07-19 09:35:14.000000,-8.0,-8.0,-8.0
2019-07-19 09:35:14.031250,-5.0,-5.0,-5.0
2019-07-19 09:35:14.062500,-1.0,-1.0,-1.0
2019-07-19 09:35:14.093750,-11.0,-11.0,-11.0
2019-07-19 09:35:14.125000,-14.0,-14.0,-14.0
2019-07-19 09:35:14.156250,-11.0,-11.0,-11.0
2019-07-19 09:35:14.187500,-7.0,-7.0,-7.0
2019-07-19 09:35:14.218750,-6.0,-6.0,-6.0
2019-07-19 09:35:14.250000,2.0,2.0,2.0
2019-07-19 09:35:14.281250,4.0,4.0,4.0
2019-07-19 09:35:14.312500,0.0,0.0,0.0
2019-07-19 09:35:14.343750,-6.0,-6.0,-6.0
2019-07-19 09:35:14.375000,-7.0,-7.0,-7.0
2019-07-19 09:35:14.406250,-5.0,-5.0,-5.0
2019-07-19 09:35:14.437500,7.0,7.0,7.0
2019-07-19 09:35:14.468750,10.0,10.0,10.0
2019-07-19 09:35:14.500000,-10.0,-10.0,-10.0
2019-07-19 09:35:14.531250,-6.0,-6.0,-6.0
2019-07-19 09:35:14.562500,-24.0,-24.0,-24.0
2019-07-19 09:35:14.593750,-17.0,-17.0,-17.0
2019-07-19 09:35:14.625000,-48.0,-48.0,-48.0
2019-07-19 09:35:14.656250,-51.0,-51.0,-51.0
2019-07-19 09:35:14.687500,-63.0,-63.0,-63.0
2019-07-19 09:35:14.718750,-90.0,-90.0,-90.0
2019-07-19 09:35:14.750000,-66.0,-66.0,-66.0
2019-07-19 09:35:14.781250,-51.0,-51.0,-51.0
2019-07-19 09:35:14.812500,-46.0,-46.0,-46.0
2019-07-19 09:35:14.843750,-31.0,-31.0,-31.0
2019-07-19 09:35:14.875000,-22.0,-22.0,-22.0
2019-07-19 09:35:14.906250,-24.0,-24.0,-24.0
2019-07-19 09:35:14.937500,-62.0,-62.0,-62.0
2019-07-19 09:35:14.968750,-56.0,-56.0,-56.0
2019-07-19 09:35:15.000000,-33.0,-33.0,-33.0
2019-07-19 09:35:15.031250,-35.0,-35.0,-35.0
2019-07-19 09:35:15.062500,-52.0,-52.0,-52.0
2019-07-19 09:35:15.093750,-69.0,-69.0,-69.0
2019-07-19 09:35:15.125000,-56.0,-56.0,-56.0
2019-07-19 09:35:15.156250,-37.0,-37.0,-37.0
2019-07-19 09:35:15.187500,-45.0,-45.0,-45.0
2019-07-19 09:35:15.218750,-39.0,-39.0,-39.0
2019-07-19 09:35:15.250000,-30.0,-30.0,-30.0
2019-07-19 09:35:15.281250,-41.0,-41.0,-41.0
2019-07-19 09:35:15.312500,-46.0,-46.0,-46.0
2019-07-19 09:35:15.343750,-104.0,-104.0,-104.0
2019-07-19 09:35:15.375000,-66.0,-66.0,-66.0
2019-07-19 09:35:15.406250,-50.0,-50.0,-50.0
2019-07-19 09:35:15.437500,-52.0,-52.0,-52.0
2019-07-19 09:35:15.468750,-55.0,-55.0,-55.0
2019-07-19 09:35:15.500000,-69.0,-69.0,-69.0
2019-07-19 09:35:15.531250,-60.0,-60.0,-60.0
2019-07-19 09:35:15.562500,-67.0,-67.0,-67.0
2019-07-19 09:35:15.593750,-58.0,-58.0,-58.0
2019-07-19 09:35:15.625000,-59.0,-59.0,-59.0
2019-07-19 09:35:15.656250,-60.0,-60.0,-60.0
2019-07-19 09:35:15.687500,-40.0,-40.0,-40.0
2019-07-19 09:35:15.718750,-77.0,-77.0,-77.0
2019-07-19 09:35:15.750000,-48.0,-48.0,-48.0
2019-07-19 09:35:15.781250,-27.0,-27.0,-27.0
2019-07-19 09:35:15.812500,-18.0,-18.0,-18.0
2019-07-19 09:35:15.843750,-72.0,-72.0,-72.0
2019-07-19 09:35:15.875000,-61.0,-61.0,-61.0
2019-07-19 09:35:15.906250,-43.0,-43.0,-43.0
2019-07-19 09:35:15.937500,-37.0,-37.0,-37.0
2019-07-19 09:35:15.968750,-39.0,-39.0,-39.0
2019-07-19 09:35:16.000000,-56.0,-56.0,-56.0
2019-07-19 09:35:16.031250,-55.0,-55.0,-55.0
2019-07-19 09:35:16.062500,-44.0,-44.0,-44.0
2019-07-19 09:35:16.093750,-45.0,-45.0,-45.0
2019-07-19 09:35:16.125000,-60.0,-60.0,-60.0
2019-07-19 09:35:16.156250,-51.0,-51.0,-51.0
2019-07-19 09:35:16.187500,-32.0,-32.0,-32.0
2019-07-19 09:35:16.218750,-33.0,-33.0,-33.0
2019-07-19 09:35:16.250000,-57.0,-57.0,-57.0
2019-07-19 09:35:16.281250,-47.0,-47.0,-47.0
2019-07-19 09:35:16.312500,-37.0,-37.0,-37.0
2019-07-19 09:35:16.343750,-44.0,-44.0,-44.0
2019-07-19 09:35:16.375000,-29.0,-29.0,-29.0
2019-07-19 09:35:16.406250,-16.0,-16.0,-16.0
2019-07-19 09:35:16.437500,-38.0,-38.0,-38.0
2019-07-19 09:35:16.468750,-34.0,-34.0,-34.0
2019-07-19 09:35:16.500000,-22.0,-22.0,-22.0
2019-07-19 09:35:16.531250,13.0,13.0,13.0
2019-07-19 09:35:16.562500,3.0,3.0,3.0
2019-07-19 09:35:16.593750,-40.0,-40.0,-40.0
2019-07-19 09:35:16.625000,-86.0,-86.0,-86.0
2019-07-19 09:35:16.656250,-51.0,-51.0,-51.0
2019-07-19 09:35:16.687500,-10.0,-10.0,-10.0
2019-07-19 09:35:16.718750,-36.0,-36.0,-36.0
2019-07-19 09:35:16.750000,-49.0,-49.0,-49.0
2019-07-19 09:35:16.781250,-33.0,-33.0,-33.0
2019-07-19 09:35:16.812500,-23.0,-23.0,-23.0
2019-07-19 09:35:16.843750,9.0,9.0,9.0
2019-07-19 09:35:16.875000,32.0,32.0,32.0
2019-07-19 09:35:16.906250,50.0,50.0,50.0
2019-07-19 09:35:16.937500,15.0,15.0,15.0
2019-07-19 09:35:16.968750,-1.0,-1.0,-1.0
2019-07-19 09:35:17.000000,45.0,45.0,45.0
2019-07-19 09:35:17.031250,16.0,16.0,16.0
2019-07-19 09:35:17.062500,-3.0,-3.0,-3.0
2019-07-19 09:35:17.093750,15.0,15.0,15.0
2019-07-19 09:35:17.125000,28.0,28.0,28.0
2019-07-19 09:35:17.156250,5.0,5.0,5.0
2019-07-19 09:35:17.187500,5.0,5.0,5.0
2019-07-19 09:35:17.218750,-6.0,-6.0,-6.0
2019-07-19 09:35:17.250000,-6.0,-6.0,-6.0
2019-07-19 09:35:17.281250,1.0,1.0,1.0
2019-07-19 09:35:17.312500,-7.0,-7.0,-7.0
2019-07-19 09:35:17.343750,10.0,10.0,10.0
2019-07-19 09:35:17.375000,35.0,35.0,35.0
2019-07-19 09:35:17.406250,12.0,12.0,12.0
2019-07-19 09:35:17.437500,6.0,6.0,6.0
2019-07-19 09:35:17.468750,23.0,23.0,23.0
2019-07-19 09:35:17.500000,-47.0,-47.0,-47.0
2019-07-19 09:35:17.531250,45.0,45.0,45.0
2019-07-19 09:35:17.562500,39.0,39.0,39.0
2019-07-19 09:35:17.593750,-13.0,-13.0,-13.0
